half track wth from center:1.7
overlay frame count:20
2020-07-20 18:00:21, frameID:84, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:9 hgt:0.0419006 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:21, frameID:85, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:8 hgt:0.0419006 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:22, frameID:86, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:8 hgt:0.0419006 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:22, frameID:87, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:7 hgt:0.0419006 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:22, frameID:88, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:9 hgt:0.0518193 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:22, frameID:89, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:8 hgt:0.0518193 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:23, frameID:90, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:8 hgt:0.0518193 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:23, frameID:91, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:8 hgt:0.0518193 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:23, frameID:92, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:9 hgt:0.0551763 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:23, frameID:93, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:8 hgt:0.0551763 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:24, frameID:94, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:8 hgt:0.0551763 wth:0.3 len:0.299999 tailLen:0spd:0
